customer_id,customer_first_name,customer_last_name,customer_revenue
5570,Mary,Smith,1409.9
5573,Jordan,Ortiz,399.98
5579,Mary,Hurley,399.96
5582,Gloria,Larson,299.98
5583,Mary,Skinner,1359.85
5585,Mary,Wilson,809.85
5590,Frank,Williams,1324.91
5594,Mary,Davidson,1419.87
5598,Sharon,Smith,679.96
5600,Helen,Smith,124.95
5611,Michael,Williamson,50.0
5612,Mary,Huang,424.97
5624,Mary,Mata,849.83
5626,Frank,Morgan,1379.89
5632,Douglas,Mcbride,769.96
5639,Mary,Foster,919.94
5654,Jerry,Smith,1695.69
5655,Mary,Bryant,149.94
5658,Michael,Wiley,649.95
5660,Mary,Maldonado,329.98
5668,Christina,Hawkins,399.98
5670,Rachel,Bailey,299.91
5699,Mildred,Murphy,479.97
5705,Joyce,Frazier,1149.84
5721,Roger,Conner,849.86
5722,Mary,Smith,929.77
5724,Christian,Doyle,419.96
5725,Mary,Smith,749.98
5739,Mary,Palmer,299.95
5741,Mary,Spencer,177.94
5743,Mary,Ball,299.98
5749,Mary,Smith,1109.86
5755,Marie,Shah,1015.92
5759,Mary,Brown,129.99
5760,Larry,Beltran,234.99
5762,Crystal,Foster,899.78
5763,Mary,Smith,565.91
5764,William,Weiss,399.94
5773,Mary,Ellis,429.97
5779,Mary,Powell,1179.92
5783,Daniel,Smith,239.97
5813,Mary,Brock,859.93
5817,Mary,Diaz,499.94
5828,Katherine,Oconnell,1399.78
5835,Justin,Hoffman,859.92
5837,Denise,Coffey,1197.8
5849,Mary,Conrad,399.98
5853,Ralph,Hicks,1039.92
5857,Mary,Gregory,599.9
5859,Ronald,Wilson,559.95
5862,David,Cantu,359.97
5877,Mary,Patel,999.88
5880,Jennifer,Kerr,629.95
5889,Jonathan,Smith,949.86
5903,Virginia,Smith,99.96
5909,Catherine,Owens,439.94
5910,Mary,Heath,949.94
5920,Dorothy,Smith,399.98
5925,Megan,Bennett,989.93
5950,Mary,Smith,901.82
5951,Brenda,Oconnell,2064.64
5952,Jacob,Smith,1219.91
5954,Amy,Smith,239.96
5958,Mary,Brown,665.73
5959,Thomas,Humphrey,799.96
5960,Margaret,Smith,1119.85
5961,Kevin,Ruiz,1129.82
5962,Jordan,Smith,319.97
5968,Deborah,Smith,239.96
5973,Michael,Smith,1069.85
5980,Betty,Smith,1161.82
5983,Mary,Anderson,329.98
5986,Matthew,Rowe,319.97
5987,Mary,Smith,1549.9
6016,Mary,Smith,489.91
6024,Jesse,Berry,1322.78
6030,Alexander,Adams,399.98
6036,Barbara,Smith,1149.9
6054,Richard,Reilly,759.95
6055,Carol,Smith,709.97
6062,Thomas,Mejia,1349.91
6065,Thomas,Simmons,1099.94
6079,Bruce,Perkins,939.9
6083,Andrea,Scott,749.79
6102,Henry,Hamilton,339.96
6104,Roger,Cordova,329.98
6106,Paul,Moore,1289.89
6108,Emma,Smith,129.99
6111,Cynthia,Mcbride,729.95
6115,Mary,Smith,579.83
6116,Kimberly,Tanner,249.9
6118,Mary,Smith,129.99
6122,Johnny,Smith,1169.76
6123,Mary,Anderson,229.98
6132,Madison,Smith,1074.84
6159,Mary,Smith,519.96
6166,Margaret,Smith,999.91
6168,Arthur,Li,449.98
6173,Amanda,Lewis,429.87
6176,William,Garza,59.99
6181,David,Lucas,349.95
6188,Kevin,Davies,30.0
6189,Mary,Smith,919.93
6200,Brenda,Robles,419.86
6203,Jacqueline,Oconnor,279.93
6209,Mary,Lopez,789.89
6237,Bobby,Anderson,529.97
6244,Mary,Smith,1299.85
6248,Ronald,Hanson,211.96
6253,Mary,Peterson,299.98
6255,Joshua,Smith,659.89
6257,Alice,Boyd,729.89
6259,Samantha,Morales,739.94
6261,David,Smith,499.96
6270,Julia,Smith,849.94
6271,Mary,Gutierrez,324.83
6277,Eugene,Smith,299.97
6287,Mary,Smith,599.85
6289,Madison,Gould,99.99
6302,Christina,Tapia,99.99
6303,Mary,Smith,749.93
6304,Justin,Parker,899.93
6316,Kyle,Smith,799.85
6328,Austin,Walters,1059.84
6331,Amy,Smith,499.8
6332,Mary,Kelly,619.94
6345,David,Miller,1079.93
6347,Mark,Smith,959.83
6351,Michael,Atkins,629.93
6356,Mary,Smith,799.96
6358,Mary,Ortega,1079.89
6359,Jerry,Smith,1099.86
6364,Megan,Hudson,899.93
6367,Daniel,Smith,309.87
6373,Mary,Walker,299.99
6376,Crystal,Rodriguez,539.91
6393,Mary,Smith,299.98
6399,Mary,Jones,729.94
6404,Dylan,Smith,369.97
6405,Mary,Anderson,615.98
6430,Mary,Jackson,509.88
6432,Phillip,Maldonado,549.92
6444,John,Smith,259.98
6446,Mary,Smith,859.96
6448,Mary,Lawrence,649.94
6465,Mary,Smith,949.86
6473,Mary,Castillo,629.96
6476,Julie,Smith,59.99
6477,Jerry,Booker,599.93
6494,Brittany,Smith,629.89
6501,Mary,Smith,829.94
6503,Heather,Smith,817.91
6504,Mary,Herman,429.94
6506,Anna,Bailey,59.99
6508,Philip,Smith,809.9
6518,Mary,Smith,489.97
6524,Megan,Brown,499.98
6552,Brenda,Smith,369.86
6553,Larry,House,299.94
6561,Jane,Day,299.98
6566,David,Beck,1139.88
6568,Mary,Wilson,299.97
6579,Mary,Long,1449.83
6591,Lauren,Smith,379.97
6602,Robert,Smith,329.98
6616,Shirley,Smith,529.97
6617,Mary,Barnes,259.98
6633,Roger,Gonzales,299.98
6634,Mary,Smith,1009.89
6637,Eric,Richardson,739.83
6640,Patricia,Gonzalez,1049.89
6648,Austin,Ho,1049.81
6671,Randy,Chambers,919.87
6690,Mary,Gilbert,549.88
6696,Mary,Spencer,489.96
6699,Mary,Smith,344.87
6700,Virginia,Walker,557.91
6703,Mary,Smith,199.98
6721,Mary,Poole,729.89
6722,Amy,Smith,494.95
6723,Mary,Burns,689.89
6729,Janice,Russell,179.97
6731,Carol,Smith,99.96
6735,Barbara,Martin,299.98
6742,David,Richardson,100.0
6750,Alan,Smith,95.98
6752,Daniel,Smith,729.91
6756,Jean,Smith,459.98
6758,John,Chung,799.93
6761,Ethan,Burgess,719.94
6783,Mary,Smith,209.94
6786,Robert,Smith,324.98
6788,Mary,Allen,199.92
6789,Jessica,Mcintosh,469.96
6800,Christine,Ford,889.95
6813,Jeffrey,Coleman,199.92
6814,Mary,May,637.92
6816,Steven,Smith,1399.89
6833,Matthew,Watkins,499.95
6855,Louis,Callahan,259.98
6867,Mary,Johnson,409.96
6876,Helen,Smith,300.0
6879,Mark,Mcguire,509.88
6886,Jessica,Peck,804.93
6893,Deborah,Smith,669.89
6907,Timothy,Smith,199.99
6910,Carol,Smith,1139.88
6921,Willie,Stafford,1739.81
6929,Mary,Lopez,509.91
6940,Mary,Smith,299.98
6955,Amber,Smith,350.0
6956,Mary,Anderson,589.86
6958,Michael,Pham,299.98
6968,Mary,Sims,729.92
6982,Janice,Smith,859.91
6995,Mary,Smith,679.91
6997,Mary,Smith,889.92
6998,Catherine,Jimenez,1309.84
6999,Mary,Pitts,99.96
7003,Harry,Patrick,459.94
7036,Maria,Smith,609.96
7043,Cheryl,Smith,579.95
7044,Mary,Cooke,954.9
7068,Gloria,Freeman,329.98
7075,Frank,Smith,699.96
7077,Katherine,Krueger,979.85
7108,Timothy,Smith,1519.92
7127,Catherine,Escobar,1294.76
7136,Mary,Smith,399.98
7160,Mary,Allen,839.92
7161,Joseph,Sexton,514.91
7163,Mary,Jones,679.9
7165,Douglas,Watts,839.91
7174,Kenneth,Smith,1199.94
7180,Mary,Walton,804.96
7185,Amber,Smith,409.92
7188,Mary,Whitaker,199.99
7194,Cynthia,Taylor,699.93
7205,Maria,Jordan,309.96
7217,Carl,Smith,299.98
7227,Mary,Hernandez,1179.82
7230,David,Saunders,200.0
7231,Jack,Smith,399.98
7233,Christine,Potter,1124.96
7234,Mary,Bowers,395.92
7240,Mary,Smith,979.91
7245,Mary,Peters,199.98
7267,Benjamin,Smith,959.94
7268,Mary,Reed,959.94
7274,Linda,Allen,649.91
7282,Jennifer,Clark,379.99
7287,Russell,Guzman,689.92
7296,Richard,Randall,699.87
7297,Philip,Smith,199.98
7312,Mary,Armstrong,119.98
7314,Bruce,Mccullough,359.94
7315,Mary,Smith,524.98
7348,Mary,Smith,119.98
7352,Debra,Smith,699.92
7356,Andrew,Robles,689.95
7361,James,Long,1049.89
7362,Nicholas,Smith,887.87
7367,Joseph,Smith,399.98
7368,Hannah,Morton,919.92
7369,Mary,Smith,579.81
7371,Mark,Smith,389.9
7374,Brenda,Smith,849.83
7382,Dorothy,Smith,389.97
7386,Joshua,Smith,579.97
7393,Mary,Smith,769.91
7394,Kenneth,Stevens,599.98
7396,Mary,Madden,979.9
7409,Daniel,Bowers,459.93
7410,Mary,Smith,479.97
7434,Mary,Holloway,459.93
7439,Mary,Flores,199.92
7445,Mary,Smith,1269.88
7447,Janet,Dillon,629.94
7452,Mary,Goodman,44.97
7456,Mary,Gallegos,179.97
7457,Cheryl,Smith,1149.84
7458,Philip,Williams,649.88
7461,Mary,Wood,300.0
7473,Mary,Smith,535.95
7481,Lori,Lawson,309.99
7489,Teresa,Ritter,399.96
7492,Vincent,Smith,759.92
7498,Marie,Smith,799.95
7503,Mary,Mathews,599.96
7509,Mary,Case,349.99
7511,Mary,Park,579.93
7515,Mary,Smith,729.95
7522,David,Smith,1155.83
7524,Mary,Smith,644.94
7528,Mary,Bishop,649.92
7538,Mary,Baker,155.94
7540,Mary,Snow,679.97
7556,Samantha,Davis,229.96
7563,Elizabeth,Moody,119.98
7573,Bobby,Pena,399.98
7578,Keith,Kirby,99.96
7582,Aaron,Valdez,499.94
7583,Mary,Pace,949.96
7586,Christina,Sanchez,679.92
7587,Mary,Barnett,649.95
7590,Robert,Johnson,549.9
7593,Roger,Bowman,1339.92
7597,Catherine,Smith,1095.83
7607,Scott,Smith,200.0
7619,Mary,Smith,250.0
7620,Marie,Bautista,299.95
7633,Emily,Smith,859.87
7640,Mary,Torres,869.9
7650,Mary,Smith,599.96
7658,Mary,Smith,1249.94
7661,Linda,Rojas,149.94
7668,Mary,Smith,299.98
7670,Anna,Smith,729.95
7682,Mary,Smith,379.96
7684,Evelyn,Harper,1209.9
7697,Hannah,Wilkins,479.96
7707,Anna,Smith,129.99
7727,Evelyn,Smith,339.96
7732,Jerry,Smith,149.94
7743,Melissa,Smith,1039.83
7747,Mary,Haynes,329.98
7750,Howard,Mathews,499.95
7756,Mary,Johnson,429.99
7764,Mary,Wilson,699.93
7765,Mary,Costa,479.84
7780,Steven,Smith,1049.72
7789,Mary,Sullivan,749.97
7795,Sandra,Smith,889.94
7799,Susan,Olson,50.0
7800,Mary,Sandoval,327.92
7802,Mary,Acevedo,1009.95
7806,Mary,Smith,879.94
7811,Mary,White,199.98
7812,Madison,Smith,399.98
7818,Matthew,Ellis,229.98
7827,Jerry,Sandoval,529.89
7843,Catherine,Petersen,509.95
7852,Mary,Greene,1429.85
7853,Aaron,Smith,559.96
7854,Mary,Allen,1099.87
7861,Susan,Chan,912.91
7862,Mary,Smith,299.98
7863,Elizabeth,Hodges,349.95
7864,Alice,Smith,629.91
7869,Grace,Gonzales,1018.88
7876,Emily,Black,929.96
7891,James,Wilson,459.97
7903,Harold,Jenkins,599.98
7910,Mary,Camacho,249.9
7912,Mary,Johnson,849.9
7917,Ashley,Palmer,1399.93
7918,Mary,Kemp,494.93
7928,Madison,Smith,729.85
7931,Mary,Mcdaniel,129.99
7942,Jacob,Gonzalez,959.94
7944,Gloria,Mcneil,749.88
7945,Mary,Smith,869.94
7952,Jose,Smith,319.9
7953,Mary,Brown,1129.93
7954,Danielle,Smith,899.95
7956,Patricia,Maynard,59.97
7963,Mary,Fisher,1049.79
7966,John,Smith,369.95
7974,Mary,Shaw,459.97
7979,Mary,Smith,709.93
7981,Mark,Smith,759.92
7982,Ronald,Hall,2171.79
7990,Jason,Cummings,59.99
7996,Mary,Lindsey,989.89
7997,Kimberly,Jefferson,250.0
7999,Michael,Long,399.98
8005,Robert,Lambert,1349.9
8013,Mary,Adams,749.93
8016,Patricia,Smith,949.93
8026,Mary,Wade,689.94
8029,Sandra,Smith,599.97
8043,Mary,Herrera,389.97
8048,Debra,Bryant,879.93
8065,Margaret,Smith,1179.94
8067,Karen,Holland,519.96
8077,Thomas,Smith,149.94
8080,Matthew,Smith,329.98
8091,Emily,Powell,179.97
8095,Dennis,Smith,250.0
8108,Steven,Barnes,169.98
8109,Mary,Werner,629.96
8110,Catherine,Smith,1579.88
8122,Jesse,Webster,629.96
8127,Rose,Anderson,519.95
8128,Mary,Smith,429.97
8135,Mary,Stevens,1823.82
8146,Carolyn,Jennings,444.98
8155,Mary,Zhang,149.94
8156,Hannah,Smith,1129.87
8159,Rebecca,Smith,129.99
8166,Patricia,Smith,1419.82
8176,Charles,Hernandez,59.99
8181,Mary,Long,599.97
8183,Ryan,Giles,989.84
8184,Mary,Smith,237.98
8193,Mary,Smith,239.96
8194,David,Winters,799.94
8204,Diana,Smith,279.99
8211,Ronald,Mcneil,1139.88
8212,Mary,Smith,259.99
8230,Judy,Smith,479.95
8233,Mary,Hanna,479.95
8236,Mary,Smith,819.84
8241,Betty,Smith,759.92
8245,Thomas,Gray,1129.87
8249,Mary,Nolan,549.98
8251,Mary,Ross,217.99
8260,Teresa,Berg,559.94
8262,George,Porter,1019.93
8266,Mary,Patterson,869.82
8269,Mary,Smith,50.0
8280,Mary,Tyler,689.94
8291,Mary,Roman,479.95
8299,Sean,Smith,1059.82
8300,Mary,Reynolds,1149.91
8311,Mary,Morgan,539.95
8312,Amber,Farrell,379.89
8314,Angela,Walsh,909.86
8320,James,Smith,399.98
8324,Michael,Wilkerson,199.99
8326,Steven,Wade,789.92
8328,Donna,Smith,604.94
8329,Mary,Hall,589.96
8339,Richard,Smith,2035.72
8342,Betty,Smith,199.99
8345,Betty,Perez,299.98
8346,Mary,Wright,199.99
8348,Mary,Maddox,200.0
8362,Ann,Burnett,239.96
8367,Mary,Kane,549.92
8371,Christopher,Perkins,981.86
8374,Mary,Myers,69.98
8387,Richard,Fuentes,759.93
8390,Mary,Ritter,95.97
8405,Stephen,Cummings,334.94
8412,Tiffany,Wagner,99.99
8417,Mary,Smith,749.95
8419,Mary,Sullivan,429.97
8421,Mary,Smith,989.9
8428,Walter,Smith,299.95
8432,William,Ellis,899.92
8434,Mary,York,699.9
8442,Christopher,Smith,399.96
8444,Katherine,Rogers,274.95
8446,James,Carlson,399.98
8448,Deborah,Brown,921.85
8468,Joshua,Conner,479.97
8478,Mary,Sweeney,429.97
8480,Gary,Meza,1149.95
8484,Edward,Gomez,1019.89
8487,Frances,Smith,629.86
8499,Angela,Smith,679.93
8500,Mary,Reeves,199.96
8503,Amy,Smith,46.97
8509,Mary,Hicks,199.99
8510,Roger,Smith,699.91
8523,Melissa,Lee,1379.84
8525,Mary,Smith,1199.92
8529,Mary,Watts,1254.72
8535,Richard,Quinn,649.89
8541,Mary,Smith,439.94
8548,Mary,Smith,299.99
8550,Mary,Smith,49.98
8556,Daniel,Pruitt,749.82
8561,Mary,Smith,599.96
8565,Mary,Smith,1099.95
8566,Stephen,Lee,299.98
8571,Jason,Nunez,829.95
8584,Mary,Smith,469.95
8589,Mary,West,699.94
8592,Justin,Valenzuela,599.96
8606,Mary,Shah,435.92
8607,Timothy,Smith,849.78
8613,Mary,Kirk,399.96
8622,Shirley,Smith,1639.84
8644,Kenneth,Smith,619.94
8664,Mary,Smith,599.97
8674,Mary,Rhodes,509.91
8678,Shirley,Buchanan,1849.82
8679,Mary,Smith,479.94
8688,Michelle,Rose,864.89
8700,Mary,Smith,50.0
8720,Mary,Alvarado,59.99
8731,Donna,Allen,589.92
8738,Donald,Jackson,439.95
8742,Mary,Kim,249.98
8743,Douglas,Smith,49.98
8750,Mary,Smith,599.98
8751,Amy,Cook,124.99
8755,Catherine,Lutz,299.97
8758,Mary,Shelton,479.94
8763,Pamela,Williams,199.99
8766,Mary,Duncan,1179.83
8773,Samantha,Floyd,1019.91
8787,Janice,Pittman,1139.86
8792,Mary,Smith,709.91
8803,Mary,Smith,879.96
8814,Brian,Sexton,729.96
8817,Mary,Smith,574.97
8828,Mary,Baxter,119.98
8845,Robert,Deleon,350.0
8853,Richard,Ali,199.92
8867,Justin,Bonilla,499.9
8868,Mary,Smith,179.97
8871,Janice,Smith,113.98
8876,Timothy,Smith,1639.88
8892,Russell,Dennis,889.91
8896,James,Dunn,999.93
8912,Mary,Blankenship,449.98
8913,Jane,Smith,309.96
8927,Emily,Johnson,669.93
8932,Mark,Thornton,179.97
8943,Brian,Yates,309.97
8944,Mary,Smith,539.91
8949,Mary,Thompson,859.88
8950,David,Smith,1059.9
8964,Mary,Berger,449.92
8975,Nancy,Mata,1139.87
8979,Mary,Huffman,989.89
8986,Mary,Smith,1089.88
8987,Kathleen,Price,499.96
8989,Sarah,Aguilar,1259.89
8990,Bobby,Smith,409.96
8995,Mary,Smith,349.99
8996,Maria,Mcfarland,199.92
9001,Mary,Smith,689.93
9015,Alice,Carroll,129.99
9018,Mary,Smith,499.9
9032,Lauren,Munoz,429.94
9034,Paul,Villa,719.93
9037,Laura,Smith,699.86
9039,Amber,Wall,779.9
9043,Henry,Norris,759.86
9053,William,Smith,439.9
9059,Michael,Mills,1079.94
9068,Mary,Smith,369.92
9077,Sean,Smith,599.85
9080,Mary,Macias,549.88
9096,Mary,Andrews,599.93
9106,Mary,Perez,129.99
9107,Mark,Nunez,150.0
9108,Kathryn,Smith,744.9
9116,Mary,Smith,309.96
9121,Mary,Smith,439.95
9125,Mary,Smith,249.99
9127,Mary,Nolan,350.0
9135,Mary,Johnson,699.96
9139,Mary,Galvan,179.97
9141,Ronald,Clark,919.94
9174,Tyler,Smith,299.98
9181,Mary,Smith,1329.93
9184,Jeffrey,Rodriguez,469.99
9193,Marie,Smith,1399.91
9195,George,Johns,604.86
9201,Christian,Smith,279.96
9211,Lauren,Kramer,1299.94
9220,Anthony,Marshall,229.95
9224,Mary,Cannon,100.0
9237,Mary,Fox,579.88
9240,Janice,Brown,399.98
9243,Shawn,Gross,939.87
9244,Mary,Smith,599.98
9248,Mary,Luna,819.93
9253,Benjamin,Smith,399.97
9265,Margaret,Fischer,399.98
9268,William,Roberson,899.95
9275,Jason,Schwartz,499.95
9288,Mary,Mason,50.0
9298,John,Smith,150.0
9299,Robert,Chambers,129.99
9305,Mary,Evans,629.94
9314,Olivia,Smith,529.96
9317,Mary,Smith,969.9
9319,David,Smith,299.98
9320,Nicole,Johnson,599.95
9325,Mary,Navarro,299.95
9327,Donna,Smith,249.9
9329,Eugene,Powell,379.93
9331,Donna,Smith,209.96
9335,Joseph,Smith,649.96
9336,Janice,Guzman,399.98
9337,Mary,Smith,801.95
9338,James,Davis,449.85
9341,Karen,Collins,899.92
9349,Mary,Martinez,249.97
9356,Nancy,Johnson,429.94
9358,Mary,Smith,50.0
9360,Scott,Smith,999.95
9373,Mary,Smith,199.98
9375,George,Smith,699.96
9382,Mary,Rowe,1159.91
9385,Andrew,Whitehead,899.93
9391,Jennifer,Sellers,639.94
9394,Nancy,Smith,1079.83
9402,Amber,Smith,689.95
9405,Ashley,Smith,599.97
9410,Mary,Alvarez,929.95
9414,Gloria,Smith,359.95
9436,Mary,Torres,539.92
9450,Nathan,Brewer,449.99
9451,Mary,Smith,849.84
9454,Mary,Carson,699.96
9458,Mary,Carlson,499.94
9461,Mary,Hoover,129.99
9462,Judy,Smith,250.0
9463,Mary,Key,329.98
9464,Henry,Smith,459.95
9469,Donald,Donaldson,449.99
9476,Linda,Hoffman,1099.93
9480,Mary,Hunt,529.97
9485,Philip,Grimes,79.98
9488,Mary,Smith,789.88
9490,Mary,Glass,150.0
9496,Mary,Taylor,899.87
9501,Patricia,Smith,524.95
9514,Mary,Bowen,399.98
9528,Mary,Flores,761.92
9535,Jesse,Peterson,129.99
9537,Jason,Smith,90.0
9539,Mary,Smith,1229.88
9547,Mary,Smith,604.9
9559,Austin,Smith,839.88
9569,Mary,Smith,559.93
9573,Grace,Gould,899.93
9574,Mary,Smith,199.99
9594,Mary,Smith,1069.88
9603,Mary,Moore,649.97
9612,Willie,Roberson,809.96
9614,Patricia,Frazier,899.9
9626,Dorothy,Frye,529.93
9639,Mary,Smith,599.97
9640,Andrea,Leonard,1227.9
9656,Sarah,Smith,499.9
9663,Mary,Williams,199.92
9669,Samantha,Smith,379.91
9670,Mary,Crane,1239.91
9676,Theresa,Smith,2599.84
9680,Robert,Smith,319.97
9691,Mary,Smith,999.94
9697,Stephen,Williams,1019.8
9710,James,Giles,619.92
9726,Steven,Smith,979.93
9736,Mary,Hamilton,299.95
9741,Judith,King,250.0
9742,Mary,Frost,739.98
9748,Mary,Smith,1599.92
9760,Mary,Wolf,379.98
9769,Mary,Stevenson,469.95
9771,Mary,Alexander,250.0
9793,Mary,Hunt,419.93
9801,James,Smith,289.95
9802,Diane,Hayes,399.98
9810,Kenneth,Mays,369.95
9819,Crystal,Smith,609.98
9824,David,Smith,179.99
9825,Sandra,Johnson,300.0
9827,Amy,Good,349.89
9852,William,Harris,199.99
9858,Mary,Smith,274.93
9859,Ronald,Johnson,249.99
9862,Mary,Decker,1129.85
9868,Mark,Cohen,50.0
9869,Mary,Smith,1569.84
9872,Mary,Aguilar,129.99
9892,David,Norris,439.88
9894,Mary,Fowler,519.9
9901,Mary,Smith,239.96
9924,Christine,Smith,719.88
9926,Aaron,Bush,579.9
9930,Nathan,Smith,39.99
9932,Wayne,Smith,849.89
9956,Mary,Smith,859.88
9957,Charles,Bennett,831.94
9974,Olivia,Smith,299.94
9982,Carol,Smith,449.98
9986,Rose,Smith,129.99
10009,Mary,Smith,869.77
10011,Mary,Gonzales,199.99
10013,Jessica,Smith,1189.88
10017,John,Smith,929.94
10023,Victoria,Knight,99.99
10025,Alexander,Smith,179.97
10026,Mary,Wilson,529.9
10034,Elizabeth,Smith,129.99
10038,Julie,Smith,699.95
10045,Sean,Bradley,119.95
10052,Mary,Aguilar,994.81
10059,Julia,Smith,399.97
10071,Mary,Lawrence,184.98
10075,Tammy,Smith,329.98
10081,Mary,Castillo,699.85
10083,Mary,Cooper,1099.94
10098,Angela,Delacruz,309.92
10104,Mary,Chen,429.97
10113,Frances,Ward,624.94
10127,Mary,Warren,399.92
10129,Mary,Kidd,50.0
10133,Alexander,Smith,799.89
10137,Mary,Smith,299.92
10139,Mary,Gould,449.96
10148,Robert,Huff,529.96
10152,Walter,Hughes,249.92
10154,Madison,Diaz,110.0
10163,Theresa,Smith,279.94
10172,Mary,Pugh,324.97
10181,Mary,Smith,199.99
10200,Nicole,Smith,399.98
10221,Mary,Smith,379.89
10241,Patricia,Kidd,519.95
10263,Katherine,Bailey,519.96
10267,Mary,Smith,429.97
10278,Mary,Farrell,1393.84
10293,Aaron,Jordan,129.99
10296,Mary,Ramos,399.98
10301,Jeremy,Smith,319.97
10302,Mary,Adams,799.89
10305,Catherine,Hudson,199.99
10308,Mary,Smith,1329.85
10316,Martha,Phelps,1219.92
10319,Mary,Johnston,859.92
10320,David,Smith,699.97
10325,Patricia,Duncan,429.94
10328,Mary,Smith,519.92
10340,Nicholas,Stevens,289.95
10349,Mary,Colon,759.95
10361,Barbara,Smith,1209.83
10370,Mary,Mcintosh,1119.92
10371,Joseph,Smith,379.92
10379,Robert,Burnett,129.99
10380,Mary,Smith,1589.86
10387,Mary,Wheeler,1759.82
10416,Mary,Goodwin,399.98
10428,Tammy,Chavez,579.93
10436,Eric,King,719.88
10438,Barbara,Johnston,529.96
10444,Gregory,Lopez,419.96
10447,Mary,Smith,999.94
10454,Anthony,Leblanc,251.96
10455,Kenneth,Oconnell,199.92
10458,Mary,Estrada,709.87
10467,Janet,Sandoval,199.92
10468,Mary,Smith,399.99
10469,Melissa,Jackson,337.9
10474,Benjamin,Case,199.92
10475,Mary,Smith,149.94
10477,Mary,Holder,529.97
10499,Theresa,Little,499.97
10504,Mary,Hill,321.95
10505,Eugene,Wu,849.88
10508,Angela,Meadows,999.9
10510,Kevin,Knapp,1099.94
10511,Katherine,Smith,1196.84
10521,Mary,Wood,249.98
10536,Michelle,Massey,709.9
10541,Howard,Smith,1029.94
10553,Michael,Shea,661.95
10558,Christine,Smith,499.9
10567,Diana,Smith,1289.9
10573,Roger,Jackson,279.96
10582,Mary,Ryan,299.97
10583,Ryan,Gay,369.97
10591,Deborah,Humphrey,909.87
10594,Pamela,Escobar,199.99
10595,Mary,Smith,799.96
10617,Ruth,Smith,859.93
10622,Mary,Hoover,559.94
10631,Frances,Smith,499.95
10635,Donna,Torres,399.98
10637,Matthew,Smith,14.99
10638,Laura,Young,499.97
10653,Mary,Smith,199.96
10661,Mary,Cunningham,289.94
10662,Karen,Smith,559.9
10667,Walter,Prince,519.89
10669,Michael,Cowan,399.87
10689,Mary,Smith,899.94
10699,Mary,Lee,779.95
10703,Richard,Dickson,735.87
10705,Mary,Potter,399.98
10711,Cynthia,Campbell,1099.94
10718,Mary,Lambert,129.99
10719,Andrew,Smith,1054.9
10721,Mary,Smith,975.89
10734,Emily,Jones,659.93
10743,John,Hale,619.95
10747,Mary,Bates,649.88
10749,Mary,Huff,579.95
10753,Gregory,Mitchell,450.0
10758,Steven,Hardin,549.91
10764,Janet,Mccoy,150.0
10779,Christine,Smith,479.95
10790,Stephen,Smith,444.92
10798,Grace,Moore,99.99
10800,Mary,Dunn,799.87
10803,Laura,Carey,929.94
10814,Carol,Mejia,1209.93
10815,Dennis,Smith,839.93
10818,James,Smith,629.88
10820,Brenda,Smith,149.94
10821,Mary,Cooper,989.84
10829,Anthony,Smith,919.81
10843,Cynthia,Myers,639.94
10845,John,Smith,449.89
10856,Mary,Nixon,199.92
10860,Mary,Johnson,250.0
10864,Jason,Beck,399.98
10869,Nicole,Gallegos,499.87
10873,Mary,Serrano,529.95
10874,Judy,Smith,999.95
10881,Linda,Smith,599.93
10887,Gregory,Frank,499.94
10889,Sarah,Smith,1029.91
10891,Mary,Smith,59.99
10896,Victoria,Smith,2419.78
10903,Mary,Smith,779.87
10908,Jessica,Smith,899.95
10916,Randy,Smith,609.91
10925,Marie,Abbott,934.83
10927,Jessica,Lang,429.97
10932,Michael,Gonzales,1649.84
10937,Mary,Smith,607.91
10940,Mary,Crawford,709.89
10945,Mary,Hamilton,379.97
10957,Jessica,Turner,399.84
10961,Mary,Smith,119.98
10968,Diana,Smith,709.89
10977,Debra,Potter,749.95
11015,Mary,Martinez,1039.9
11016,George,Hutchinson,299.98
11018,Bruce,Smith,739.92
11020,Laura,Smith,99.99
11048,Randy,Ball,679.88
11054,Henry,Jenkins,1074.82
11056,Larry,Booker,1079.91
11059,Mary,Daniels,329.98
11061,Joseph,Webster,299.98
11072,Nathan,Anthony,399.98
11077,Andrew,Smith,529.95
11079,Russell,Smith,109.97
11091,Joan,Smith,549.95
11094,Rose,Wyatt,1059.95
11101,Dylan,Smith,279.93
11106,Mary,Navarro,1489.85
11109,William,Smith,1269.9
11114,Mary,Owens,709.88
11124,Mary,Bowman,2059.79
11133,Mary,Smith,799.93
11134,Robert,Lopez,1629.87
11151,Harold,Walker,789.95
11153,Brian,Green,249.98
11161,Mary,Pennington,459.97
11174,Teresa,Smith,150.0
11180,Lisa,Smith,759.89
11182,Sharon,Barker,549.95
11183,Mary,Smith,59.99
11184,Jennifer,Kelly,349.86
11201,Wayne,Kelly,859.92
11209,Grace,Lam,649.95
11214,Joseph,Mccormick,589.82
11217,James,Smith,429.96
11225,Michael,Marshall,129.99
11235,Judy,Church,1179.91
11241,Mary,Smith,59.99
11244,John,Garcia,559.93
11258,Mary,Smith,1299.91
11262,Laura,Lopez,439.88
11273,Mary,Ward,79.98
11286,Mary,Garcia,889.88
11289,Mary,Wang,129.99
11293,Shirley,Smith,229.98
11296,Julie,Smith,729.97
